Run,Desc_Index,Library,Popularity,Temperature,Description,Cosine_sim,Gunning_Fog_Index
2,116,repeat-element,top,0.4,`repeat-element` is a small JavaScript utility for creating an array filled by repeating a given element a specified number of times. It’s useful for quickly generating placeholder arrays or initializing repeated values.,0.583523,20.150000000000002
2,117,is-path-inside,top,0.4,`is-path-inside` is a small JavaScript utility for checking whether one file system path is located inside another path. It’s commonly used in Node.js projects to safely validate paths and prevent directory traversal issues.,0.6267103,14.096969696969698
2,118,meow,top,0.4,"**meow** is a small, simple library for building command-line interfaces in Node.js. It helps you define arguments, flags, help text, and input parsing with minimal setup, making it easy to create user-friendly CLI tools.",0.33123696,12.68235294117647
2,119,media-typer,top,0.4,"`media-typer` is a small JavaScript utility library for parsing and formatting MIME media types. It helps convert strings like `text/html; charset=utf-8` into structured objects and back again, making it useful in Node.js HTTP and content-type handling.",0.55202246,12.577777777777778
2,120,content-type,top,0.4,`content-type` is a small JavaScript library for parsing and formatting HTTP `Content-Type` header values. It helps you safely work with MIME types and their parameters in Node.js applications.,0.65148085,14.171428571428573
2,121,strip-bom,top,0.4,"`strip-bom` is a small JavaScript utility for removing the Byte Order Mark (BOM) from the beginning of strings or file contents, commonly used when handling UTF-8 encoded text.",0.731434,18.342857142857145
2,122,is-binary-path,top,0.4,`is-binary-path` is a small JavaScript utility that checks whether a given file path likely points to a binary file based on its extension. It’s commonly used in Node.js tooling to avoid reading or processing binary files as text.,0.6918232,13.487719298245615
2,123,stream-shift,top,0.4,"`stream-shift` is a small utility library for working with JavaScript streams, mainly providing a simple way to remove and return the next item from a stream-like object or internal buffer. It’s commonly used as a helper in stream-processing code to make queue-style consumption easier.",0.4777975,16.072727272727274
2,124,path-exists,top,0.4,"**path-exists** is a small JavaScript utility library for checking whether a file or directory path exists, returning a promise-based API for use in Node.js applications.",0.67896533,18.0
2,125,os-homedir,top,0.4,"**os-homedir** is a small JavaScript utility library that returns the current user’s home directory path. It provides a simple, cross-platform way to access the home folder in Node.js and browser-like environments where that information may be needed.",0.6279192,12.500900900900902
2,126,forwarded,top,0.4,"`forwarded` is a small Node.js utility for parsing the `X-Forwarded-For` HTTP header and returning the chain of client IP addresses, typically used when apps sit behind proxies or load balancers.",0.54942954,14.0
2,127,is-builtin-module,top,0.4,"`is-builtin-module` is a small JavaScript utility that checks whether a given module name is one of Node.js’s built-in core modules, such as `fs`, `path`, or `http`.",0.7028949,9.815384615384616
2,128,read-pkg,top,0.4,"`read-pkg` is a Node.js library for reading a package’s `package.json` file and returning its contents as a JavaScript object. It supports convenient access to package metadata, often used in build tools, CLIs, and other backend scripts.",0.5889275,10.266666666666667
2,129,diffie-hellman,top,0.4,"`diffie-hellman` is a JavaScript library for performing Diffie-Hellman key exchange, allowing two parties to securely derive a shared secret over an insecure channel. It is commonly used in Node.js applications and supports generating and managing cryptographic parameters and keys.",0.72493577,16.482051282051284
2,130,expand-brackets,top,0.4,"**expand-brackets** is a JavaScript utility for expanding bracket expressions in strings, commonly used in glob and pattern-matching workflows. It helps parse and transform bracket syntax into forms that can be processed by other matching tools.",0.6307069,15.0
2,131,duplexify,top,0.4,`duplexify` is a JavaScript utility for combining separate readable and writable streams into a single duplex stream interface. It helps you wrap or connect stream-like sources and destinations so they can be used together as one stream in Node.js and browser-based streaming workflows.,0.57387245,12.24496124031008
2,132,path-is-absolute,top,0.4,`path-is-absolute` is a small JavaScript utility library that checks whether a given file path is absolute. It supports different operating systems and is commonly used in Node.js projects to validate or normalize paths.,0.34201562,14.096969696969698
2,133,is-dotfile,top,0.4,"`is-dotfile` is a tiny JavaScript utility for checking whether a file path refers to a dotfile — that is, a file or folder whose name starts with a `.` such as `.env` or `.gitignore`.",0.6567006,17.8
2,134,extglob,top,0.4,"`extglob` is a JavaScript utility library for matching file paths and strings using extended glob patterns, such as `?(pattern)`, `*(pattern)`, `+(pattern)`, `@(pattern)`, and `!(pattern)`. It’s commonly used in Node.js tooling for flexible pattern matching and file filtering.",0.55779916,10.186486486486487
2,135,eslint-plugin-react,top,0.4,"`eslint-plugin-react` is an ESLint plugin that adds React-specific linting rules and checks for JavaScript/JSX code. It helps enforce best practices, catch common React mistakes, and maintain consistent code quality in React projects.",0.7479414,12.65
2,136,array-find-index,top,0.4,"`array-find-index` is a small JavaScript utility library that returns the index of the first array element matching a given predicate, similar to `Array.prototype.findIndex`, with support for older environments.",0.5131375,17.02857142857143
2,137,encodeurl,top,0.4,"`encodeurl` is a small JavaScript utility for safely encoding URLs and URL paths by percent-encoding characters that need escaping, while preserving already-encoded sequences and common URL-friendly characters. It’s often used in Node.js web applications to avoid double-encoding and to build valid URLs.",0.5948521,17.98095238095238
